dataset,seed,target_hetero_ratio_threshold,strategy,pool_ratio,pool_node_ratio,hetero_edge_ratio,hetero_node_ratio_any,target_node_ratio,pool_count,hetero_node_count,overlap_count,precision,recall,f1,iou,score_mean_overlap,score_mean_missed_hetero
chameleon,1,0.5,degree,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.8880105401844532,228.0,2022.0,219.0,0.9605263157894737,0.1083086053412463,0.19466666666666665,0.10782865583456426,133.07762145996094,16.711591720581055
chameleon,1,0.75,degree,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.5814668423364076,228.0,1324.0,122.0,0.5350877192982456,0.09214501510574018,0.15721649484536085,0.08531468531468532,134.00819396972656,15.98336124420166
chameleon,1,0.0,degree,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.9762845849802372,342.0,2223.0,342.0,1.0,0.15384615384615385,0.2666666666666667,0.15384615384615385,107.14035034179688,13.787346839904785
chameleon,1,0.5,degree,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.8880105401844532,342.0,2022.0,327.0,0.956140350877193,0.16172106824925817,0.2766497461928934,0.16053019145802652,108.34862518310547,14.067846298217773
chameleon,1,0.75,degree,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.5814668423364076,342.0,1324.0,181.0,0.5292397660818714,0.13670694864048338,0.21728691476590636,0.12188552188552189,109.05525207519531,13.842519760131836
chameleon,1,0.0,degree,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.9762845849802372,455.0,2223.0,455.0,1.0,0.2046783625730994,0.3398058252427184,0.2046783625730994,90.76703643798828,12.034502029418945
chameleon,1,0.5,degree,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.8880105401844532,455.0,2022.0,434.0,0.9538461538461539,0.21463897131552917,0.3504238998788858,0.21243269701419482,91.82027435302734,12.232367515563965
chameleon,1,0.75,degree,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.5814668423364076,455.0,1324.0,262.0,0.5758241758241758,0.19788519637462235,0.29454749859471613,0.17270929466051418,88.0114517211914,11.772128105163574
chameleon,1,0.0,degree,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.9762845849802372,683.0,2223.0,683.0,1.0,0.307242465137202,0.47006194081211283,0.307242465137202,70.26061248779297,9.472726821899414
chameleon,1,0.5,degree,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.8880105401844532,683.0,2022.0,657.0,0.9619326500732065,0.3249258160237389,0.4857670979667283,0.32080078125,70.60578155517578,9.441025733947754
chameleon,1,0.75,degree,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.5814668423364076,683.0,1324.0,409.0,0.5988286969253295,0.30891238670694865,0.40757349277528654,0.25594493116395495,66.8997573852539,8.96065616607666
chameleon,1,0.0,support_neighbor_entropy,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.9762845849802372,114.0,2223.0,114.0,1.0,0.05128205128205128,0.09756097560975609,0.05128205128205128,0.7582564949989319,0.1741795837879181
chameleon,1,0.5,support_neighbor_entropy,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.8880105401844532,114.0,2022.0,114.0,1.0,0.05637982195845697,0.10674157303370785,0.05637982195845697,0.7582564949989319,0.17637838423252106
chameleon,1,0.75,support_neighbor_entropy,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.5814668423364076,114.0,1324.0,71.0,0.6228070175438597,0.05362537764350453,0.09874826147426981,0.05193855157278712,0.7595463991165161,0.15064212679862976
chameleon,1,0.0,support_neighbor_entropy,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.9762845849802372,228.0,2223.0,228.0,1.0,0.10256410256410256,0.18604651162790695,0.10256410256410256,0.7186695337295532,0.14532798528671265
chameleon,1,0.5,support_neighbor_entropy,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.8880105401844532,228.0,2022.0,226.0,0.9912280701754386,0.11177052423343224,0.2008888888888889,0.11166007905138339,0.7189549207687378,0.14503754675388336
chameleon,1,0.75,support_neighbor_entropy,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.5814668423364076,228.0,1324.0,139.0,0.6096491228070176,0.10498489425981873,0.1791237113402062,0.0983722576079264,0.7205016613006592,0.12028069794178009
chameleon,1,0.0,support_neighbor_entropy,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.9762845849802372,342.0,2223.0,342.0,1.0,0.15384615384615385,0.2666666666666667,0.15384615384615385,0.6680957078933716,0.11977527290582657
chameleon,1,0.5,support_neighbor_entropy,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.8880105401844532,342.0,2022.0,330.0,0.9649122807017544,0.1632047477744807,0.27918781725888325,0.16224188790560473,0.6717137694358826,0.11897499114274979
chameleon,1,0.75,support_neighbor_entropy,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.5814668423364076,342.0,1324.0,181.0,0.5292397660818714,0.13670694864048338,0.21728691476590636,0.12188552188552189,0.6862098574638367,0.10365563631057739
chameleon,1,0.0,support_neighbor_entropy,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.9762845849802372,455.0,2223.0,455.0,1.0,0.2046783625730994,0.3398058252427184,0.2046783625730994,0.6177405714988708,0.0976889505982399
chameleon,1,0.5,support_neighbor_entropy,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.8880105401844532,455.0,2022.0,428.0,0.9406593406593406,0.21167161226508407,0.3455793298344772,0.20888238164958517,0.6244595050811768,0.09768037497997284
chameleon,1,0.75,support_neighbor_entropy,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.5814668423364076,455.0,1324.0,231.0,0.5076923076923077,0.17447129909365558,0.2596964586846543,0.14922480620155038,0.6384021043777466,0.08711022883653641
chameleon,1,0.0,support_neighbor_entropy,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.9762845849802372,683.0,2223.0,683.0,1.0,0.307242465137202,0.47006194081211283,0.307242465137202,0.5573126077651978,0.047494467347860336
chameleon,1,0.5,support_neighbor_entropy,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.8880105401844532,683.0,2022.0,624.0,0.9136163982430454,0.3086053412462908,0.4613678373382625,0.29985583853916387,0.5644556879997253,0.050608646124601364
chameleon,1,0.75,support_neighbor_entropy,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.5814668423364076,683.0,1324.0,332.0,0.486090775988287,0.25075528700906347,0.330842052815147,0.1982089552238806,0.5738017559051514,0.05260099098086357
chameleon,1,0.0,feature_label_ambiguity,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.9762845849802372,114.0,2223.0,113.0,0.9912280701754386,0.05083220872694557,0.09670517757809158,0.050809352517985615,0.8479858636856079,0.5219011306762695
chameleon,1,0.5,feature_label_ambiguity,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.8880105401844532,114.0,2022.0,98.0,0.8596491228070176,0.04846686449060336,0.09176029962546815,0.04808635917566242,0.8483185172080994,0.5222162008285522
chameleon,1,0.75,feature_label_ambiguity,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.5814668423364076,114.0,1324.0,80.0,0.7017543859649122,0.06042296072507553,0.11126564673157162,0.05891016200294551,0.8478323817253113,0.5761567950248718
chameleon,1,0.0,feature_label_ambiguity,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.9762845849802372,228.0,2223.0,227.0,0.9956140350877193,0.10211426000899686,0.18523051815585476,0.10206834532374101,0.846152663230896,0.5034855604171753
chameleon,1,0.5,feature_label_ambiguity,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.8880105401844532,228.0,2022.0,207.0,0.9078947368421053,0.10237388724035608,0.18399999999999997,0.1013215859030837,0.8462212085723877,0.5028713345527649
chameleon,1,0.75,feature_label_ambiguity,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.5814668423364076,228.0,1324.0,174.0,0.7631578947368421,0.13141993957703926,0.22422680412371132,0.1262699564586357,0.8459432125091553,0.5542361736297607
chameleon,1,0.0,feature_label_ambiguity,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.9762845849802372,342.0,2223.0,340.0,0.9941520467836257,0.15294646873594242,0.26510721247563357,0.15280898876404495,0.8441206812858582,0.48328882455825806
chameleon,1,0.5,feature_label_ambiguity,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.8880105401844532,342.0,2022.0,308.0,0.9005847953216374,0.152324431256182,0.26057529610829105,0.14980544747081712,0.8442566990852356,0.4829919636249542
chameleon,1,0.75,feature_label_ambiguity,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.5814668423364076,342.0,1324.0,263.0,0.7690058479532164,0.1986404833836858,0.31572629051620654,0.18745545260156807,0.84401935338974,0.5302437543869019
chameleon,1,0.0,feature_label_ambiguity,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.9762845849802372,455.0,2223.0,453.0,0.9956043956043956,0.203778677462888,0.33831217326362956,0.20359550561797754,0.8385574221611023,0.46167653799057007
chameleon,1,0.5,feature_label_ambiguity,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.8880105401844532,455.0,2022.0,407.0,0.8945054945054945,0.2012858555885262,0.3286233346790472,0.1966183574879227,0.8388486504554749,0.46220922470092773
chameleon,1,0.75,feature_label_ambiguity,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.5814668423364076,455.0,1324.0,334.0,0.734065934065934,0.25226586102719034,0.37549184935356944,0.23114186851211072,0.83949214220047,0.5092679858207703
chameleon,1,0.0,feature_label_ambiguity,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.9762845849802372,683.0,2223.0,680.0,0.9956076134699854,0.30589293747188484,0.46799724707501716,0.3054806828391734,0.8248372673988342,0.4122777283191681
chameleon,1,0.5,feature_label_ambiguity,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.8880105401844532,683.0,2022.0,613.0,0.8975109809663251,0.30316518298714146,0.45323475046210726,0.2930210325047801,0.8248974084854126,0.4132130444049835
chameleon,1,0.75,feature_label_ambiguity,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.5814668423364076,683.0,1324.0,497.0,0.7276720351390923,0.37537764350453173,0.49526656701544597,0.3291390728476821,0.8257702589035034,0.45242801308631897
chameleon,1,0.0,hybrid_support_feature,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.9762845849802372,114.0,2223.0,114.0,1.0,0.05128205128205128,0.09756097560975609,0.05128205128205128,0.8465126156806946,0.4048810601234436
chameleon,1,0.5,hybrid_support_feature,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.8880105401844532,114.0,2022.0,108.0,0.9473684210526315,0.05341246290801187,0.10112359550561797,0.05325443786982249,0.8471725583076477,0.40672367811203003
chameleon,1,0.75,hybrid_support_feature,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.5814668423364076,114.0,1324.0,77.0,0.6754385964912281,0.0581570996978852,0.1070931849791377,0.05657604702424688,0.8486908674240112,0.421232134103775
chameleon,1,0.0,hybrid_support_feature,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.9762845849802372,228.0,2223.0,228.0,1.0,0.10256410256410256,0.18604651162790695,0.10256410256410256,0.7951269149780273,0.3855176270008087
chameleon,1,0.5,hybrid_support_feature,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.8880105401844532,228.0,2022.0,189.0,0.8289473684210527,0.09347181008902077,0.16799999999999998,0.09170305676855896,0.8030276298522949,0.3918120861053467
chameleon,1,0.75,hybrid_support_feature,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.5814668423364076,228.0,1324.0,135.0,0.5921052631578947,0.10196374622356495,0.17396907216494845,0.09527170077628794,0.8042462468147278,0.4054267704486847
chameleon,1,0.0,hybrid_support_feature,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.9762845849802372,342.0,2223.0,342.0,1.0,0.15384615384615385,0.2666666666666667,0.15384615384615385,0.7603886723518372,0.36700883507728577
chameleon,1,0.5,hybrid_support_feature,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.8880105401844532,342.0,2022.0,295.0,0.8625730994152047,0.14589515331355093,0.2495769881556683,0.14258095698405027,0.762599527835846,0.3734782636165619
chameleon,1,0.75,hybrid_support_feature,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.5814668423364076,342.0,1324.0,225.0,0.6578947368421053,0.16993957703927492,0.27010804321728693,0.15614156835530882,0.7585373520851135,0.3821244537830353
chameleon,1,0.0,hybrid_support_feature,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.9762845849802372,455.0,2223.0,455.0,1.0,0.2046783625730994,0.3398058252427184,0.2046783625730994,0.7314088940620422,0.34932440519332886
chameleon,1,0.5,hybrid_support_feature,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.8880105401844532,455.0,2022.0,405.0,0.8901098901098901,0.20029673590504452,0.3270084779975777,0.19546332046332046,0.7302611470222473,0.35510697960853577
chameleon,1,0.75,hybrid_support_feature,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.5814668423364076,455.0,1324.0,315.0,0.6923076923076923,0.23791540785498488,0.35413153456998314,0.2151639344262295,0.7259284853935242,0.35872960090637207
chameleon,1,0.0,hybrid_support_feature,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.9762845849802372,683.0,2223.0,682.0,0.9985358711566618,0.3067926225820963,0.46937370956641433,0.3066546762589928,0.6665131449699402,0.3217616081237793
chameleon,1,0.5,hybrid_support_feature,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.8880105401844532,683.0,2022.0,623.0,0.9121522693997072,0.30811078140454995,0.4606284658040666,0.29923150816522576,0.6620945930480957,0.32700419425964355
chameleon,1,0.75,hybrid_support_feature,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.5814668423364076,683.0,1324.0,448.0,0.6559297218155198,0.338368580060423,0.44643746885899355,0.2873636946760744,0.6707639694213867,0.3311910629272461
chameleon,1,0.0,oracle_hetero_ratio,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.9762845849802372,114.0,2223.0,114.0,1.0,0.05128205128205128,0.09756097560975609,0.05128205128205128,1.0,0.7588361501693726
chameleon,1,0.5,oracle_hetero_ratio,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.8880105401844532,114.0,2022.0,114.0,1.0,0.05637982195845697,0.10674157303370785,0.05637982195845697,1.0,0.802724301815033
chameleon,1,0.75,oracle_hetero_ratio,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.5814668423364076,114.0,1324.0,114.0,1.0,0.08610271903323263,0.15855354659248957,0.08610271903323263,1.0,0.8955784440040588
chameleon,1,0.0,oracle_hetero_ratio,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.9762845849802372,228.0,2223.0,228.0,1.0,0.10256410256410256,0.18604651162790695,0.10256410256410256,1.0,0.7450553178787231
chameleon,1,0.5,oracle_hetero_ratio,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.8880105401844532,228.0,2022.0,228.0,1.0,0.11275964391691394,0.20266666666666666,0.11275964391691394,1.0,0.7901884913444519
chameleon,1,0.75,oracle_hetero_ratio,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.5814668423364076,228.0,1324.0,228.0,1.0,0.17220543806646527,0.29381443298969073,0.17220543806646527,1.0,0.8847172260284424
chameleon,1,0.0,oracle_hetero_ratio,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.9762845849802372,342.0,2223.0,342.0,1.0,0.15384615384615385,0.2666666666666667,0.15384615384615385,1.0,0.7296041250228882
chameleon,1,0.5,oracle_hetero_ratio,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.8880105401844532,342.0,2022.0,342.0,1.0,0.16913946587537093,0.2893401015228427,0.16913946587537093,1.0,0.7759511470794678
chameleon,1,0.75,oracle_hetero_ratio,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.5814668423364076,342.0,1324.0,342.0,1.0,0.2583081570996979,0.4105642256902761,0.2583081570996979,1.0,0.8713340163230896
chameleon,1,0.0,oracle_hetero_ratio,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.9762845849802372,455.0,2223.0,455.0,1.0,0.2046783625730994,0.3398058252427184,0.2046783625730994,0.9999250173568726,0.7123413681983948
chameleon,1,0.5,oracle_hetero_ratio,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.8880105401844532,455.0,2022.0,455.0,1.0,0.22502472799208703,0.36737989503431573,0.22502472799208703,0.9999250173568726,0.7598162889480591
chameleon,1,0.75,oracle_hetero_ratio,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.5814668423364076,455.0,1324.0,455.0,1.0,0.34365558912386707,0.5115233277121979,0.34365558912386707,0.9999250173568726,0.8546422123908997
chameleon,1,0.0,oracle_hetero_ratio,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.9762845849802372,683.0,2223.0,683.0,1.0,0.307242465137202,0.47006194081211283,0.307242465137202,0.9773992896080017,0.679754376411438
chameleon,1,0.5,oracle_hetero_ratio,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.8880105401844532,683.0,2022.0,683.0,1.0,0.337784371909001,0.5049907578558226,0.337784371909001,0.9773992896080017,0.7304214239120483
chameleon,1,0.75,oracle_hetero_ratio,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.5814668423364076,683.0,1324.0,683.0,1.0,0.5158610271903323,0.6806178375685102,0.5158610271903323,0.9773992896080017,0.826967716217041
chameleon,2,0.0,random,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.9762845849802372,114.0,2223.0,112.0,0.9824561403508771,0.05038236617183985,0.09584937954642704,0.050337078651685394,0.0,0.0
chameleon,2,0.5,random,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.8880105401844532,114.0,2022.0,103.0,0.9035087719298246,0.050939663699307615,0.09644194756554307,0.050664043285784555,0.0,0.0
chameleon,2,0.75,random,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.5814668423364076,114.0,1324.0,71.0,0.6228070175438597,0.05362537764350453,0.09874826147426981,0.05193855157278712,0.0,0.0
chameleon,2,0.0,random,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.9762845849802372,228.0,2223.0,225.0,0.9868421052631579,0.10121457489878542,0.1835985312117503,0.10107816711590296,0.0,0.0
chameleon,2,0.5,random,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.8880105401844532,228.0,2022.0,207.0,0.9078947368421053,0.10237388724035608,0.18399999999999997,0.1013215859030837,0.0,0.0
chameleon,2,0.75,random,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.5814668423364076,228.0,1324.0,148.0,0.6491228070175439,0.11178247734138973,0.1907216494845361,0.10541310541310542,0.0,0.0
chameleon,2,0.0,random,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.9762845849802372,342.0,2223.0,337.0,0.9853801169590644,0.15159694107062527,0.2627680311890838,0.15125673249551166,0.0,0.0
chameleon,2,0.5,random,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.8880105401844532,342.0,2022.0,308.0,0.9005847953216374,0.152324431256182,0.26057529610829105,0.14980544747081712,0.0,0.0
chameleon,2,0.75,random,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.5814668423364076,342.0,1324.0,211.0,0.6169590643274854,0.1593655589123867,0.2533013205282113,0.1450171821305842,0.0,0.0
chameleon,2,0.0,random,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.9762845849802372,455.0,2223.0,450.0,0.989010989010989,0.20242914979757085,0.33607169529499625,0.20197486535008977,0.0,0.0
chameleon,2,0.5,random,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.8880105401844532,455.0,2022.0,410.0,0.9010989010989011,0.20276953511374876,0.3310456197012515,0.19835510401548137,0.0,0.0
chameleon,2,0.75,random,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.5814668423364076,455.0,1324.0,281.0,0.6175824175824176,0.2122356495468278,0.3159078133783024,0.1875834445927904,0.0,0.0
chameleon,2,0.0,random,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.9762845849802372,683.0,2223.0,675.0,0.9882869692532943,0.30364372469635625,0.46455609084652444,0.3025549081129538,0.0,0.0
chameleon,2,0.5,random,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.8880105401844532,683.0,2022.0,612.0,0.8960468521229868,0.3026706231454006,0.45249537892791125,0.29240324892498804,0.0,0.0
chameleon,2,0.75,random,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.5814668423364076,683.0,1324.0,417.0,0.6105417276720352,0.3149546827794562,0.4155455904334829,0.2622641509433962,0.0,0.0
chameleon,2,0.0,degree,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.9762845849802372,114.0,2223.0,114.0,1.0,0.05128205128205128,0.09756097560975609,0.05128205128205128,176.26315307617188,20.14319610595703
chameleon,2,0.5,degree,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.8880105401844532,114.0,2022.0,113.0,0.9912280701754386,0.05588526211671612,0.10580524344569288,0.055857637172516066,176.56637573242188,20.598743438720703
chameleon,2,0.75,degree,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.5814668423364076,114.0,1324.0,54.0,0.47368421052631576,0.04078549848942598,0.07510431154381084,0.03901734104046243,188.12962341308594,20.001575469970703
chameleon,2,0.0,degree,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.9762845849802372,228.0,2223.0,228.0,1.0,0.10256410256410256,0.18604651162790695,0.10256410256410256,131.67105102539062,16.318296432495117
chameleon,2,0.5,degree,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.8880105401844532,228.0,2022.0,219.0,0.9605263157894737,0.1083086053412463,0.19466666666666665,0.10782865583456426,133.07762145996094,16.711591720581055
chameleon,2,0.75,degree,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.5814668423364076,228.0,1324.0,122.0,0.5350877192982456,0.09214501510574018,0.15721649484536085,0.08531468531468532,134.00819396972656,15.98336124420166
chameleon,2,0.0,degree,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.9762845849802372,342.0,2223.0,342.0,1.0,0.15384615384615385,0.2666666666666667,0.15384615384615385,107.14035034179688,13.787346839904785
chameleon,2,0.5,degree,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.8880105401844532,342.0,2022.0,327.0,0.956140350877193,0.16172106824925817,0.2766497461928934,0.16053019145802652,108.34862518310547,14.067846298217773
chameleon,2,0.75,degree,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.5814668423364076,342.0,1324.0,181.0,0.5292397660818714,0.13670694864048338,0.21728691476590636,0.12188552188552189,109.05525207519531,13.842519760131836
chameleon,2,0.0,degree,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.9762845849802372,455.0,2223.0,455.0,1.0,0.2046783625730994,0.3398058252427184,0.2046783625730994,90.76703643798828,12.034502029418945
chameleon,2,0.5,degree,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.8880105401844532,455.0,2022.0,434.0,0.9538461538461539,0.21463897131552917,0.3504238998788858,0.21243269701419482,91.82027435302734,12.232367515563965
chameleon,2,0.75,degree,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.5814668423364076,455.0,1324.0,262.0,0.5758241758241758,0.19788519637462235,0.29454749859471613,0.17270929466051418,88.0114517211914,11.772128105163574
chameleon,2,0.0,degree,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.9762845849802372,683.0,2223.0,683.0,1.0,0.307242465137202,0.47006194081211283,0.307242465137202,70.26061248779297,9.472726821899414
chameleon,2,0.5,degree,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.8880105401844532,683.0,2022.0,657.0,0.9619326500732065,0.3249258160237389,0.4857670979667283,0.32080078125,70.60578155517578,9.441025733947754
chameleon,2,0.75,degree,0.3,0.29995608256477824,0.7700742483139038,0.9762845635414124,0.5814668423364076,683.0,1324.0,409.0,0.5988286969253295,0.30891238670694865,0.40757349277528654,0.25594493116395495,66.8997573852539,8.96065616607666
chameleon,2,0.0,support_neighbor_entropy,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.9762845849802372,114.0,2223.0,114.0,1.0,0.05128205128205128,0.09756097560975609,0.05128205128205128,0.7502956986427307,0.18197591602802277
chameleon,2,0.5,support_neighbor_entropy,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.8880105401844532,114.0,2022.0,113.0,0.9912280701754386,0.05588526211671612,0.10580524344569288,0.055857637172516066,0.75035160779953,0.19364747405052185
chameleon,2,0.75,support_neighbor_entropy,0.05,0.05006587615283267,0.7700742483139038,0.9762845635414124,0.5814668423364076,114.0,1324.0,62.0,0.543859649122807,0.04682779456193353,0.086230876216968,0.04505813953488372,0.7533742189407349,0.1819770187139511
chameleon,2,0.0,support_neighbor_entropy,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.9762845849802372,228.0,2223.0,228.0,1.0,0.10256410256410256,0.18604651162790695,0.10256410256410256,0.7186329364776611,0.15311910212039948
chameleon,2,0.5,support_neighbor_entropy,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.8880105401844532,228.0,2022.0,227.0,0.9956140350877193,0.11226508407517309,0.2017777777777778,0.11220958971824024,0.7185212969779968,0.1623166799545288
chameleon,2,0.75,support_neighbor_entropy,0.1,0.10013175230566534,0.7700742483139038,0.9762845635414124,0.5814668423364076,228.0,1324.0,122.0,0.5350877192982456,0.09214501510574018,0.15721649484536085,0.08531468531468532,0.718795895576477,0.15696430206298828
chameleon,2,0.0,support_neighbor_entropy,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.9762845849802372,342.0,2223.0,342.0,1.0,0.15384615384615385,0.2666666666666667,0.15384615384615385,0.6951932907104492,0.12310729920864105
chameleon,2,0.5,support_neighbor_entropy,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.8880105401844532,342.0,2022.0,340.0,0.9941520467836257,0.1681503461918892,0.28764805414551603,0.16798418972332016,0.6953957676887512,0.1296243816614151
chameleon,2,0.75,support_neighbor_entropy,0.15,0.15019762845849802,0.7700742483139038,0.9762845635414124,0.5814668423364076,342.0,1324.0,197.0,0.5760233918128655,0.1487915407854985,0.23649459783913565,0.13410483321987746,0.6916610598564148,0.12431851029396057
chameleon,2,0.0,support_neighbor_entropy,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.9762845849802372,455.0,2223.0,455.0,1.0,0.2046783625730994,0.3398058252427184,0.2046783625730994,0.6489615440368652,0.09844085574150085
chameleon,2,0.5,support_neighbor_entropy,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.8880105401844532,455.0,2022.0,451.0,0.9912087912087912,0.22304648862512363,0.3641501816713767,0.2226061204343534,0.649529755115509,0.10281656682491302
chameleon,2,0.75,support_neighbor_entropy,0.2,0.19982433025911286,0.7700742483139038,0.9762845635414124,0.5814668423364076,455.0,1324.0,265.0,0.5824175824175825,0.2001510574018127,0.297920179876335,0.17503302509907528,0.6457780599594116,0.09937018156051636
