dataset,seed,target_hetero_ratio_threshold,strategy,pool_ratio,pool_node_ratio,hetero_edge_ratio,hetero_node_ratio_any,target_node_ratio,pool_count,hetero_node_count,overlap_count,precision,recall,f1,iou,score_mean_overlap,score_mean_missed_hetero
squirrel,0,0.75,oracle_hetero_ratio,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.6648721399730821,520.0,3458.0,520.0,1.0,0.15037593984962405,0.26143790849673204,0.15037593984962405,1.0,0.8584051728248596
squirrel,0,0.0,oracle_hetero_ratio,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.9915400884445299,780.0,5157.0,780.0,1.0,0.15125072716695753,0.2627589691763517,0.15125072716695753,1.0,0.751952588558197
squirrel,0,0.5,oracle_hetero_ratio,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.944433762737935,780.0,4912.0,780.0,1.0,0.15879478827361562,0.2740688685874912,0.15879478827361562,1.0,0.7766156196594238
squirrel,0,0.75,oracle_hetero_ratio,0.15,0.14997115939242453,0.7778657078742981,0.9915400743484497,0.6648721399730821,780.0,3458.0,780.0,1.0,0.22556390977443608,0.3680981595092025,0.22556390977443608,1.0,0.8446580767631531
squirrel,0,0.0,oracle_hetero_ratio,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.9915400884445299,1040.0,5157.0,1040.0,1.0,0.20166763622261005,0.3356462804582863,0.20166763622261005,0.995495617389679,0.7374255657196045
squirrel,0,0.5,oracle_hetero_ratio,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.944433762737935,1040.0,4912.0,1040.0,1.0,0.21172638436482086,0.3494623655913978,0.21172638436482086,0.995495617389679,0.762825608253479
squirrel,0,0.75,oracle_hetero_ratio,0.2,0.19996154585656606,0.7778657078742981,0.9915400743484497,0.6648721399730821,1040.0,3458.0,1040.0,1.0,0.3007518796992481,0.4624277456647399,0.3007518796992481,0.995495617389679,0.8298921585083008
squirrel,0,0.0,oracle_hetero_ratio,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.9915400884445299,1560.0,5157.0,1560.0,1.0,0.30250145433391507,0.4644930772666369,0.30250145433391507,0.9679355621337891,0.7120702862739563
squirrel,0,0.5,oracle_hetero_ratio,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.944433762737935,1560.0,4912.0,1560.0,1.0,0.31758957654723124,0.48207663782447463,0.31758957654723124,0.9679355621337891,0.7395573258399963
squirrel,0,0.75,oracle_hetero_ratio,0.3,0.29994231878484906,0.7778657078742981,0.9915400743484497,0.6648721399730821,1560.0,3458.0,1560.0,1.0,0.45112781954887216,0.6217616580310881,0.45112781954887216,0.9679355621337891,0.8071733713150024
squirrel,1,0.0,random,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.9915400884445299,260.0,5157.0,257.0,0.9884615384615385,0.04983517548962575,0.09488646852501384,0.0498062015503876,0.0,0.0
squirrel,1,0.5,random,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.944433762737935,260.0,4912.0,243.0,0.9346153846153846,0.04947068403908795,0.09396751740139211,0.049300060864272674,0.0,0.0
squirrel,1,0.75,random,0.05,0.049990386464141515,0.7778657078742981,0.9915400743484497,0.6648721399730821,260.0,3458.0,175.0,0.6730769230769231,0.05060728744939271,0.09413663259817105,0.04939316963025685,0.0,0.0
squirrel,1,0.0,random,0.1,0.09998077292828303,0.7778657078742981,0.9915400743484497,0.9915400884445299,520.0,5157.0,513.0,0.9865384615384616,0.09947643979057591,0.18072925841113263,0.09934159566227731,0.0,0.0
